sample_id,split,label,score_mean,score_t0.3,score_t0.5,score_t0.7,score_t0.9
ahKX0rtdMJc_001382_nonood,heldout,normal,0.24448776245117188,0.40216732025146484,0.2641047537326813,0.18234814703464508,0.1293308287858963
ahKX0rtdMJc_001382_ood,ood,anomaly,0.2435578554868698,0.36649593710899353,0.2605983018875122,0.20016174018383026,0.14697539806365967
gDjeTHGWX9c_000403_nonood,calib,normal,0.22980466485023499,0.375647634267807,0.24903960525989532,0.16519145667552948,0.12933994829654694
gDjeTHGWX9c_000403_ood,ood,anomaly,0.37258100509643555,0.4864303767681122,0.3796829581260681,0.3119257092475891,0.3122849464416504
Pbw0A-RCjcw_001030_nonood,heldout,normal,0.21374928951263428,0.35573095083236694,0.21724694967269897,0.14723151922225952,0.13478772342205048
Pbw0A-RCjcw_001030_ood,ood,anomaly,0.28243035078048706,0.43560558557510376,0.302058607339859,0.21743467450141907,0.1746225208044052
6E2N9ld0eHg_004809_nonood,calib,normal,0.16185423731803894,0.30012038350105286,0.17029190063476562,0.10527534037828445,0.07172935456037521
6E2N9ld0eHg_004809_ood,ood,anomaly,0.1512296348810196,0.27678781747817993,0.15760424733161926,0.0981212630867958,0.07240521907806396
3sGShQb_HwU_002511_nonood,calib,normal,0.25319528579711914,0.3849986493587494,0.25899195671081543,0.18817244470119476,0.180618017911911
3sGShQb_HwU_002511_ood,ood,anomaly,0.2714710235595703,0.44881001114845276,0.28500786423683167,0.2002648562192917,0.15180137753486633
GDejMONyY4U_003812_nonood,calib,normal,0.17091578245162964,0.2919788956642151,0.18471722304821014,0.12066279351711273,0.08630423992872238
GDejMONyY4U_003812_ood,ood,anomaly,0.28750893473625183,0.41059672832489014,0.29751691222190857,0.24313630163669586,0.19878576695919037
nvVk7L3GrJQ_003857_nonood,heldout,normal,0.2597581148147583,0.38006535172462463,0.2815786600112915,0.2178654819726944,0.15952306985855103
nvVk7L3GrJQ_003857_ood,ood,anomaly,0.4943471848964691,0.5754219889640808,0.49540096521377563,0.4562475383281708,0.45031824707984924
88LcRU7uEFE_000612_nonood,calib,normal,0.16156263649463654,0.28126320242881775,0.17180697619915009,0.11583537608385086,0.07734499871730804
88LcRU7uEFE_000612_ood,ood,anomaly,0.17767509818077087,0.3040018081665039,0.18751105666160583,0.12816977500915527,0.09101777523756027
pWZSG2cUdEo_002627_nonood,calib,normal,0.1836136430501938,0.3016582727432251,0.19769002497196198,0.1343844085931778,0.10072188079357147
pWZSG2cUdEo_002627_ood,ood,anomaly,0.2700100243091583,0.36311084032058716,0.2606467306613922,0.22659055888652802,0.22969190776348114
JV0D-YkWHD8_002421_nonood,heldout,normal,0.21533948183059692,0.3414870798587799,0.23074248433113098,0.16893792152404785,0.12019041180610657
JV0D-YkWHD8_002421_ood,ood,anomaly,0.15836533904075623,0.2905905246734619,0.16721300780773163,0.10577019304037094,0.06988758593797684
kld-iYpdjyo_005427_nonood,heldout,normal,0.25258544087409973,0.3937258720397949,0.2768212854862213,0.19909825921058655,0.14069639146327972
kld-iYpdjyo_005427_ood,ood,anomaly,0.23308062553405762,0.35551750659942627,0.22122237086296082,0.1650935560464859,0.1904890239238739
8dI7OolIEXY_000286_nonood,calib,normal,0.23694273829460144,0.3400663435459137,0.25740090012550354,0.20032306015491486,0.14998061954975128
8dI7OolIEXY_000286_ood,ood,anomaly,0.3788578510284424,0.48108038306236267,0.37907668948173523,0.33062225580215454,0.3246520459651947
JV0D-YkWHD8_004623_nonood,calib,normal,0.46683794260025024,0.6389879584312439,0.5152071118354797,0.39992067217826843,0.3132360279560089
JV0D-YkWHD8_004623_ood,ood,anomaly,0.26874005794525146,0.37183383107185364,0.2757575809955597,0.22225825488567352,0.20511053502559662
bFGmOp9H3MA_005756_nonood,heldout,normal,0.20789110660552979,0.3571385443210602,0.2285471260547638,0.14910262823104858,0.09677616506814957
bFGmOp9H3MA_005756_ood,ood,anomaly,0.2214585244655609,0.3658967614173889,0.24663417041301727,0.16338296234607697,0.10992017388343811
PqbpIHZvjMA_001793_nonood,calib,normal,0.12311624735593796,0.23615029454231262,0.1273251175880432,0.0779159665107727,0.05107361823320389
PqbpIHZvjMA_001793_ood,ood,anomaly,0.17253515124320984,0.3092421293258667,0.17853933572769165,0.11753205209970474,0.08482710272073746
DSBGS6aRzgc_002693_nonood,calib,normal,0.3076619505882263,0.4690835773944855,0.3409295082092285,0.2477402687072754,0.1728944033384323
DSBGS6aRzgc_002693_ood,ood,anomaly,0.2596058249473572,0.4299851655960083,0.2827700972557068,0.19163499772548676,0.13403303921222687
UjkeNSr2dXQ_001502_nonood,calib,normal,0.32655489444732666,0.4907926917076111,0.35183754563331604,0.2644506096839905,0.19913871586322784
UjkeNSr2dXQ_001502_ood,ood,anomaly,0.34777915477752686,0.523536741733551,0.36744266748428345,0.2756049931049347,0.22453223168849945
Hd2IzHAfkCI_004081_nonood,heldout,normal,0.18073630332946777,0.3217340409755707,0.19008295238018036,0.12202814221382141,0.08910011500120163
Hd2IzHAfkCI_004081_ood,ood,anomaly,0.13669854402542114,0.20651133358478546,0.12164939939975739,0.09488947689533234,0.12374399602413177
D_pyFV4nKd4_000329_nonood,calib,normal,0.1629754900932312,0.26606905460357666,0.16734568774700165,0.12395130097866058,0.0945359319448471
D_pyFV4nKd4_000329_ood,ood,anomaly,0.38844597339630127,0.4607360064983368,0.3738507330417633,0.354860782623291,0.36433640122413635
xpOyD-qrQUw_002906_nonood,calib,normal,0.28515100479125977,0.4071108400821686,0.304194837808609,0.239651158452034,0.1896471381187439
xpOyD-qrQUw_002906_ood,ood,anomaly,0.3586854040622711,0.4498611092567444,0.37390366196632385,0.334329754114151,0.27664706110954285
UbDCiQVuzPY_004593_nonood,calib,normal,0.343231201171875,0.4751732051372528,0.3448845148086548,0.27955523133277893,0.27331188321113586
UbDCiQVuzPY_004593_ood,ood,anomaly,0.2092454433441162,0.34199944138526917,0.21067002415657043,0.14603911340236664,0.1382732093334198
Hd2IzHAfkCI_004534_nonood,heldout,normal,0.34408077597618103,0.47297415137290955,0.3717247545719147,0.30389606952667236,0.22772809863090515
Hd2IzHAfkCI_004534_ood,ood,anomaly,0.17132523655891418,0.3039557635784149,0.18344487249851227,0.11954263597726822,0.07835762947797775
sUbP4j8rAic_005403_nonood,heldout,normal,0.008683361113071442,0.019538024440407753,0.007975795306265354,0.004342461004853249,0.0028771646320819855
sUbP4j8rAic_005403_ood,ood,anomaly,0.0759073942899704,0.11103632301092148,0.07566940784454346,0.06256131082773209,0.05436250939965248
fHUJcUaW2mE_000073_nonood,calib,normal,0.2728601098060608,0.41360193490982056,0.2880336344242096,0.20770980417728424,0.18209511041641235
fHUJcUaW2mE_000073_ood,ood,anomaly,0.36702871322631836,0.5133484601974487,0.40340620279312134,0.2969389259815216,0.2544212341308594
bcpfYpmDcp0_002666_nonood,calib,normal,0.0399913527071476,0.07744826376438141,0.04159078374505043,0.02517995983362198,0.015746409073472023
bcpfYpmDcp0_002666_ood,ood,anomaly,0.04360518977046013,0.0808897316455841,0.045132558792829514,0.02959500439465046,0.01880345679819584
Eq7_uD2yN5Y_002987_nonood,calib,normal,0.3309726119041443,0.5119686722755432,0.3721391260623932,0.2603113353252411,0.17947132885456085
Eq7_uD2yN5Y_002987_ood,ood,anomaly,0.3114061951637268,0.4906356632709503,0.33679094910621643,0.22722049057483673,0.19097763299942017
Tsl84N96WM8_001371_nonood,calib,normal,0.1157548725605011,0.2188190370798111,0.11780799925327301,0.07405242323875427,0.05234004184603691
Tsl84N96WM8_001371_ood,ood,anomaly,0.1433730125427246,0.25751644372940063,0.1512155532836914,0.0980658158659935,0.0666942298412323
mrIFkGZbNjc_001133_nonood,calib,normal,0.3303004205226898,0.5010184049606323,0.3594018816947937,0.2665514647960663,0.19422994554042816
mrIFkGZbNjc_001133_ood,ood,anomaly,0.28401726484298706,0.41463470458984375,0.29408371448516846,0.22813643515110016,0.19921424984931946
Z9K13eBUwJM_005670_nonood,calib,normal,0.13091008365154266,0.2414035052061081,0.1360277682542801,0.0883500725030899,0.05785898491740227
Z9K13eBUwJM_005670_ood,ood,anomaly,0.14888650178909302,0.2615995407104492,0.14779038727283478,0.10195456445217133,0.08420153707265854
gDjeTHGWX9c_003170_nonood,calib,normal,0.3048597574234009,0.44868114590644836,0.3385661542415619,0.2519623339176178,0.18022939562797546
gDjeTHGWX9c_003170_ood,ood,anomaly,0.3201926350593567,0.4769556224346161,0.3355681002140045,0.23619434237480164,0.2320525348186493
Z9K13eBUwJM_001323_nonood,heldout,normal,0.25196337699890137,0.414845734834671,0.2708449363708496,0.1825958639383316,0.1395670473575592
Z9K13eBUwJM_001323_ood,ood,anomaly,0.3703683614730835,0.5080826878547668,0.39749082922935486,0.31821537017822266,0.2576845586299896
ruiSuGHJf6Q_004389_nonood,calib,normal,0.25103139877319336,0.38831907510757446,0.2687455713748932,0.19600240886211395,0.15105845034122467
ruiSuGHJf6Q_004389_ood,ood,anomaly,0.21007554233074188,0.30582165718078613,0.19717107713222504,0.16732363402843475,0.1699858009815216
LfKfK4I5RPE_003732_nonood,calib,normal,0.18295736610889435,0.3264522850513458,0.1962396502494812,0.1244448572397232,0.08469265699386597
LfKfK4I5RPE_003732_ood,ood,anomaly,0.18685728311538696,0.31456708908081055,0.18747179210186005,0.12798972427845,0.11740054190158844
2TmFM9p1KF8_000378_nonood,calib,normal,0.32394781708717346,0.4576779007911682,0.34899434447288513,0.2775174081325531,0.2116016447544098
2TmFM9p1KF8_000378_ood,ood,anomaly,0.3561416268348694,0.4829530715942383,0.35579946637153625,0.28595876693725586,0.2998552918434143
bI9JzQSrEGo_004534_nonood,calib,normal,0.221624493598938,0.3636065125465393,0.2324216663837433,0.1610294133424759,0.1294403225183487
bI9JzQSrEGo_004534_ood,ood,anomaly,0.33334410190582275,0.4438994228839874,0.3250102996826172,0.28643766045570374,0.27802911400794983
QeuzUfHIWYU_004536_nonood,calib,normal,0.26980113983154297,0.41389209032058716,0.28708401322364807,0.20909640192985535,0.16913194954395294
QeuzUfHIWYU_004536_ood,ood,anomaly,0.32202911376953125,0.3900339901447296,0.3068781793117523,0.28338006138801575,0.3078242242336273
dZG1VKsgs60_001293_nonood,calib,normal,0.28705501556396484,0.47050201892852783,0.3240218758583069,0.21086134016513824,0.1428348571062088
dZG1VKsgs60_001293_ood,ood,anomaly,0.26784056425094604,0.4501301348209381,0.28980374336242676,0.195429727435112,0.13599860668182373
J-j5eIHg8I0_000723_nonood,calib,normal,0.08557523041963577,0.15115590393543243,0.08701751381158829,0.06045447662472725,0.04367302730679512
J-j5eIHg8I0_000723_ood,ood,anomaly,0.05544201657176018,0.11189419776201248,0.05536529794335365,0.03289725258946419,0.02161131612956524
9Q0FCoNxL8I_000786_nonood,heldout,normal,0.2874223589897156,0.4628218114376068,0.3103887140750885,0.21531791985034943,0.16116105020046234
9Q0FCoNxL8I_000786_ood,ood,anomaly,0.04525803029537201,0.09095034748315811,0.04548993334174156,0.027203986421227455,0.017387857660651207
Hd2IzHAfkCI_003891_nonood,calib,normal,0.2735620141029358,0.38455453515052795,0.2776374816894531,0.22839896380901337,0.20365704596042633
Hd2IzHAfkCI_003891_ood,ood,anomaly,0.6422034502029419,0.7353071570396423,0.6995037794113159,0.6379503011703491,0.4960525333881378
Tsl84N96WM8_004717_nonood,heldout,normal,0.1223951131105423,0.22592926025390625,0.12485694885253906,0.08278302103281021,0.05601124092936516
Tsl84N96WM8_004717_ood,ood,anomaly,0.15493634343147278,0.24708567559719086,0.15910419821739197,0.12282124906778336,0.09073425829410553
LfKfK4I5RPE_000321_nonood,calib,normal,0.3482336401939392,0.5280726552009583,0.3850371241569519,0.2753947079181671,0.2044299989938736
LfKfK4I5RPE_000321_ood,ood,anomaly,0.527231752872467,0.5981782078742981,0.5009335875511169,0.4738241732120514,0.5359910726547241
pQdl0apLT70_001545_nonood,calib,normal,0.25739365816116333,0.4121662676334381,0.26889657974243164,0.19581596553325653,0.15269584953784943
pQdl0apLT70_001545_ood,ood,anomaly,0.17133808135986328,0.298324316740036,0.1805752068758011,0.11996623128652573,0.08648652583360672
IQwS7BEjUxM_003370_nonood,calib,normal,0.17541411519050598,0.3205605149269104,0.18123303353786469,0.11767057329416275,0.0821923315525055
IQwS7BEjUxM_003370_ood,ood,anomaly,0.3342253267765045,0.37709373235702515,0.2983865737915039,0.2686071991920471,0.3928138017654419
fb5i7JlmJdg_000923_nonood,calib,normal,0.35058367252349854,0.4986041486263275,0.3794790208339691,0.29340580105781555,0.23084574937820435
fb5i7JlmJdg_000923_ood,ood,anomaly,0.2965320944786072,0.43120595812797546,0.3035676181316376,0.23096349835395813,0.22039130330085754
Pbw0A-RCjcw_002642_nonood,calib,normal,0.19414612650871277,0.32086896896362305,0.20299704372882843,0.14418424665927887,0.10853426903486252
Pbw0A-RCjcw_002642_ood,ood,anomaly,0.21023306250572205,0.3443940281867981,0.216528981924057,0.15853269398212433,0.12147656828165054
ruiSuGHJf6Q_003619_nonood,calib,normal,0.314657986164093,0.4801577627658844,0.3559019863605499,0.2523590922355652,0.17021311819553375
ruiSuGHJf6Q_003619_ood,ood,anomaly,0.37379220128059387,0.5098295211791992,0.3887706995010376,0.3106008768081665,0.28596773743629456
y1vGuUK0db4_004495_nonood,calib,normal,0.16991275548934937,0.3106130361557007,0.17949877679347992,0.11431244015693665,0.07522673159837723
y1vGuUK0db4_004495_ood,ood,anomaly,0.24199612438678741,0.3713686168193817,0.23468419909477234,0.17394594848155975,0.18798571825027466
gDjeTHGWX9c_002310_nonood,calib,normal,0.20261603593826294,0.3574424386024475,0.21682500839233398,0.14115789532661438,0.09503880888223648
gDjeTHGWX9c_002310_ood,ood,anomaly,0.1241433173418045,0.219671830534935,0.1329553872346878,0.0866483598947525,0.05729769915342331
ha-IeID24As_004012_nonood,heldout,normal,0.031350210309028625,0.0643947497010231,0.030613893643021584,0.018422333523631096,0.011969861574470997
ha-IeID24As_004012_ood,ood,anomaly,0.044612638652324677,0.08721137046813965,0.04528636485338211,0.02767127752304077,0.01828155852854252
ahKX0rtdMJc_004730_nonood,calib,normal,0.12769204378128052,0.2326938807964325,0.13549365103244781,0.08631066232919693,0.05627000331878662
ahKX0rtdMJc_004730_ood,ood,anomaly,0.10896049439907074,0.1976337879896164,0.11636238545179367,0.0735822319984436,0.048263564705848694
Izf9l3VWQuo_002152_nonood,calib,normal,0.16608494520187378,0.2579701244831085,0.17706914246082306,0.12735269963741302,0.10194779932498932
Izf9l3VWQuo_002152_ood,ood,anomaly,0.3792857229709625,0.43535059690475464,0.3759731352329254,0.3692234754562378,0.33659565448760986
mrIFkGZbNjc_000872_nonood,heldout,normal,0.0605505034327507,0.1185087263584137,0.06065668165683746,0.03772329166531563,0.02531331218779087
mrIFkGZbNjc_000872_ood,ood,anomaly,0.12193182110786438,0.22654400765895844,0.12437897175550461,0.07783082127571106,0.058973509818315506
Hd2IzHAfkCI_002940_nonood,calib,normal,0.1977287083864212,0.32948628067970276,0.2092280238866806,0.15135407447814941,0.10084646940231323
Hd2IzHAfkCI_002940_ood,ood,anomaly,0.27209043502807617,0.4238204061985016,0.2936389744281769,0.21563225984573364,0.15527012944221497
TlBhM9Xbr2o_002305_nonood,calib,normal,0.29138293862342834,0.4162923991680145,0.310964435338974,0.24605385959148407,0.19222106039524078
TlBhM9Xbr2o_002305_ood,ood,anomaly,0.4732649326324463,0.5314183831214905,0.42693203687667847,0.3649483323097229,0.5697609186172485
3Sqeb-l1RPA_005220_nonood,calib,normal,0.37506014108657837,0.45502492785453796,0.3626803755760193,0.31496796011924744,0.3675673305988312
3Sqeb-l1RPA_005220_ood,ood,anomaly,0.3636990785598755,0.45537281036376953,0.37028756737709045,0.3245885670185089,0.30454742908477783
HaC3LrJiTmQ_005015_nonood,calib,normal,0.20102980732917786,0.3266717493534088,0.21595384180545807,0.1527763307094574,0.10871727019548416
HaC3LrJiTmQ_005015_ood,ood,anomaly,0.20163878798484802,0.3369026184082031,0.21174712479114532,0.1509590744972229,0.10694636404514313
UOjQsfDXjO0_004713_nonood,calib,normal,0.13827407360076904,0.23884299397468567,0.1422721892595291,0.09505785256624222,0.07692322880029678
UOjQsfDXjO0_004713_ood,ood,anomaly,0.303581178188324,0.37365615367889404,0.28417661786079407,0.2563917934894562,0.3001002371311188
sdqIDbZJfy0_005110_nonood,calib,normal,0.33552247285842896,0.4741288423538208,0.34566473960876465,0.2590318024158478,0.2632644474506378
sdqIDbZJfy0_005110_ood,ood,anomaly,0.523309588432312,0.5930627584457397,0.4982086718082428,0.4635259807109833,0.5384408235549927
y1vGuUK0db4_003866_nonood,heldout,normal,0.2535321116447449,0.4091978967189789,0.27761855721473694,0.19550898671150208,0.13180305063724518
y1vGuUK0db4_003866_ood,ood,anomaly,0.257846474647522,0.38829126954078674,0.2505497932434082,0.18380437791347504,0.20874056220054626
JV0D-YkWHD8_004391_nonood,calib,normal,0.09781967103481293,0.17880260944366455,0.10045790672302246,0.06700127571821213,0.045016899704933167
JV0D-YkWHD8_004391_ood,ood,anomaly,0.23605723679065704,0.3120531141757965,0.2063470482826233,0.17356804013252258,0.2522607147693634
l1XbmdmGr0Q_001744_nonood,calib,normal,0.26365724205970764,0.4101734757423401,0.28907740116119385,0.1965654194355011,0.15881268680095673
l1XbmdmGr0Q_001744_ood,ood,anomaly,0.34512248635292053,0.43806278705596924,0.32101142406463623,0.2795480787754059,0.3418676257133484
cfrLchAShxQ_002078_nonood,calib,normal,0.17031681537628174,0.3065313994884491,0.18061397969722748,0.11416486650705338,0.07995705306529999
cfrLchAShxQ_002078_ood,ood,anomaly,0.26348668336868286,0.4368841350078583,0.28468117117881775,0.19256819784641266,0.13981328904628754
3u_CIo9IaWo_002458_nonood,heldout,normal,0.26448380947113037,0.40792620182037354,0.29104769229888916,0.20149454474449158,0.15746672451496124
3u_CIo9IaWo_002458_ood,ood,anomaly,0.24624237418174744,0.3784228563308716,0.2528447210788727,0.19394758343696594,0.15975439548492432
f482qwPz7ns_003767_nonood,calib,normal,0.12273428589105606,0.21361513435840607,0.1242820993065834,0.08816788345575333,0.06487202644348145
f482qwPz7ns_003767_ood,ood,anomaly,0.20253628492355347,0.3134765028953552,0.19270439445972443,0.14287716150283813,0.1610870659351349
kN-2mc561GY_003742_nonood,calib,normal,0.17499634623527527,0.2964915335178375,0.18840880692005157,0.12727387249469757,0.08781111985445023
kN-2mc561GY_003742_ood,ood,anomaly,0.2661081552505493,0.38472414016723633,0.2890189588069916,0.21433046460151672,0.17635901272296906
DyzL2sahobA_004649_nonood,heldout,normal,0.29874736070632935,0.42629870772361755,0.28213322162628174,0.2133578509092331,0.2731996476650238
DyzL2sahobA_004649_ood,ood,anomaly,0.54112708568573,0.578900933265686,0.4923955202102661,0.4941639304161072,0.5990478992462158
a_VxrUq9PmA_005011_nonood,calib,normal,0.20653069019317627,0.3371031582355499,0.22667455673217773,0.15335628390312195,0.10898881405591965
a_VxrUq9PmA_005011_ood,ood,anomaly,0.23377104103565216,0.331411212682724,0.20609071850776672,0.1479029357433319,0.249679297208786
a_VxrUq9PmA_000756_nonood,calib,normal,0.02053174190223217,0.04410434886813164,0.0200330950319767,0.011052423156797886,0.006937099155038595
a_VxrUq9PmA_000756_ood,ood,anomaly,0.02023506350815296,0.042184047400951385,0.020470554009079933,0.011231500655412674,0.0070541552267968655
a_VxrUq9PmA_003255_nonood,calib,normal,0.2890092432498932,0.42979568243026733,0.3081652820110321,0.23351675271987915,0.18455927073955536
a_VxrUq9PmA_003255_ood,ood,anomaly,0.2419392466545105,0.3565613925457001,0.231951504945755,0.17072370648384094,0.20852041244506836
4OGV0AbV91U_001988_nonood,calib,normal,0.21132168173789978,0.3666973114013672,0.21974174678325653,0.14582470059394836,0.11302297562360764
4OGV0AbV91U_001988_ood,ood,anomaly,0.20757099986076355,0.35853034257888794,0.22725017368793488,0.14782629907131195,0.09667722135782242
OWtbKblBOKI_004320_nonood,heldout,normal,0.30994972586631775,0.4592982828617096,0.34408867359161377,0.25001025199890137,0.18640173971652985
OWtbKblBOKI_004320_ood,ood,anomaly,0.43061208724975586,0.4893771708011627,0.3755967915058136,0.35634151101112366,0.5011327862739563
xVfPBzDnI2Q_003431_nonood,calib,normal,0.1608627438545227,0.29447200894355774,0.16179180145263672,0.10136358439922333,0.08582360297441483
xVfPBzDnI2Q_003431_ood,ood,anomaly,0.2661202549934387,0.4074455797672272,0.2828005850315094,0.20720258355140686,0.16703230142593384
GdyJqgxlSxs_005018_nonood,calib,normal,0.2865123152732849,0.40397757291793823,0.30070632696151733,0.23660607635974884,0.20475925505161285
GdyJqgxlSxs_005018_ood,ood,anomaly,0.2659863531589508,0.38510289788246155,0.23954010009765625,0.16657477617263794,0.27272769808769226
Sihe6aeyLHg_002539_nonood,calib,normal,0.18458640575408936,0.3062245845794678,0.20331808924674988,0.1340976506471634,0.0947052538394928
Sihe6aeyLHg_002539_ood,ood,anomaly,0.2383659929037094,0.3233451545238495,0.2102770358324051,0.1708497852087021,0.24899199604988098
kld-iYpdjyo_005653_nonood,heldout,normal,0.2761385440826416,0.46129941940307617,0.30301475524902344,0.20198041200637817,0.1382596492767334
kld-iYpdjyo_005653_ood,ood,anomaly,0.3841339349746704,0.5644168853759766,0.40803781151771545,0.3126355707645416,0.2514455020427704
ieP36TLihGM_000521_nonood,calib,normal,0.26373398303985596,0.4165472388267517,0.28320640325546265,0.2054116427898407,0.149770587682724
ieP36TLihGM_000521_ood,ood,anomaly,0.3315950036048889,0.428740918636322,0.3066524267196655,0.259453684091568,0.3315330445766449
3Sqeb-l1RPA_001295_nonood,calib,normal,0.23839621245861053,0.407986581325531,0.25525450706481934,0.16881032288074493,0.12153344601392746
3Sqeb-l1RPA_001295_ood,ood,anomaly,0.44625213742256165,0.4675799608230591,0.3327975869178772,0.3225093483924866,0.6621216535568237
l1XbmdmGr0Q_004344_nonood,calib,normal,0.3533239960670471,0.5076581239700317,0.390938401222229,0.29798534512519836,0.21671409904956818
l1XbmdmGr0Q_004344_ood,ood,anomaly,0.5539259314537048,0.46170711517333984,0.43920964002609253,0.49295321106910706,0.8218338489532471
4wKjxDXnmYs_003500_nonood,calib,normal,0.071979820728302,0.13800008594989777,0.07218708097934723,0.04586377367377281,0.0318683497607708
4wKjxDXnmYs_003500_ood,ood,anomaly,0.04170844703912735,0.07953806966543198,0.044141873717308044,0.025846518576145172,0.017307326197624207
zRZ9PJguIfE_000655_nonood,calib,normal,0.19571739435195923,0.31285324692726135,0.20105448365211487,0.15116402506828308,0.11779781430959702
zRZ9PJguIfE_000655_ood,ood,anomaly,0.7467910051345825,0.6132788062095642,0.602374255657196,0.6591151356697083,1.1123956441879272
Q7VBPeGwJWw_002894_nonood,calib,normal,0.25944918394088745,0.4005800783634186,0.2807046175003052,0.19964568316936493,0.15686634182929993
Q7VBPeGwJWw_002894_ood,ood,anomaly,0.2522318959236145,0.37830018997192383,0.25530725717544556,0.1835031509399414,0.19181694090366364
OWtbKblBOKI_004132_nonood,calib,normal,0.26175031065940857,0.42437314987182617,0.2814910113811493,0.1997472196817398,0.14138980209827423
OWtbKblBOKI_004132_ood,ood,anomaly,0.28619256615638733,0.42641904950141907,0.30063682794570923,0.23276883363723755,0.1849455088376999
hIHap634rMw_001346_nonood,heldout,normal,0.11159616708755493,0.19465453922748566,0.1131129264831543,0.07744248956441879,0.06117473915219307
hIHap634rMw_001346_ood,ood,anomaly,0.18954850733280182,0.27724793553352356,0.17411579191684723,0.13562171161174774,0.17120857536792755
kld-iYpdjyo_005765_nonood,calib,normal,0.2648387551307678,0.4020034372806549,0.29471805691719055,0.21303050220012665,0.1496029496192932
kld-iYpdjyo_005765_ood,ood,anomaly,0.2689919173717499,0.44418543577194214,0.2960357964038849,0.2008138746023178,0.1349325031042099
0RJPQ_97dcs_004867_nonood,heldout,normal,0.1474677473306656,0.2742459774017334,0.15366795659065247,0.09784146398305893,0.06411557644605637
0RJPQ_97dcs_004867_ood,ood,anomaly,0.13440248370170593,0.2390303611755371,0.1307941973209381,0.08578053116798401,0.0820048525929451
bFGmOp9H3MA_000853_nonood,calib,normal,0.4431290030479431,0.6136387586593628,0.4817145764827728,0.3761807680130005,0.30098193883895874
bFGmOp9H3MA_000853_ood,ood,anomaly,0.6102180480957031,0.7078264951705933,0.6552327275276184,0.5999242067337036,0.4778887927532196
lmykriTbncM_003292_nonood,calib,normal,0.3083093464374542,0.4816201627254486,0.34258103370666504,0.2364964485168457,0.17253969609737396
lmykriTbncM_003292_ood,ood,anomaly,0.35986095666885376,0.45597001910209656,0.3173806369304657,0.25376787781715393,0.41232532262802124
ieP36TLihGM_000191_nonood,calib,normal,0.11795797944068909,0.2334480583667755,0.11909518390893936,0.07103202491998672,0.04825665429234505
ieP36TLihGM_000191_ood,ood,anomaly,0.3492215871810913,0.439897745847702,0.3133302927017212,0.29882729053497314,0.34483101963996887
Eq7_uD2yN5Y_000177_nonood,heldout,normal,0.2674412429332733,0.4308704435825348,0.2908285856246948,0.19580954313278198,0.15225641429424286
Eq7_uD2yN5Y_000177_ood,ood,anomaly,0.6413425207138062,0.6236861348152161,0.5923216938972473,0.626415491104126,0.7229466438293457
xVfPBzDnI2Q_004984_nonood,calib,normal,0.24062955379486084,0.3764360547065735,0.26524317264556885,0.1885547637939453,0.1322842538356781
xVfPBzDnI2Q_004984_ood,ood,anomaly,0.3508399724960327,0.5124209523200989,0.3797484338283539,0.2919645309448242,0.21922607719898224
8dI7OolIEXY_000880_nonood,calib,normal,0.34332776069641113,0.5079748630523682,0.3768065273761749,0.2851095199584961,0.20342017710208893
8dI7OolIEXY_000880_ood,ood,anomaly,0.46942052245140076,0.5814798474311829,0.4661462604999542,0.40197840332984924,0.4280775487422943
Zpo0kwg1XEQ_004129_nonood,heldout,normal,0.2583999037742615,0.37951305508613586,0.26504382491111755,0.19785448908805847,0.1911882609128952
Zpo0kwg1XEQ_004129_ood,ood,anomaly,0.17400433123111725,0.2803451716899872,0.17728716135025024,0.1340276151895523,0.10435736179351807
lKMwX4nA64k_001422_nonood,calib,normal,0.14821630716323853,0.2369430810213089,0.1558106541633606,0.1156027615070343,0.08450878411531448
lKMwX4nA64k_001422_ood,ood,anomaly,0.19924336671829224,0.3126332461833954,0.2019082009792328,0.14104890823364258,0.1413831114768982
nHvTqyRntbY_003858_nonood,calib,normal,0.2221171259880066,0.3134710490703583,0.22751787304878235,0.1947472095489502,0.15273235738277435
nHvTqyRntbY_003858_ood,ood,anomaly,0.2782242000102997,0.35895416140556335,0.28185325860977173,0.2406368851661682,0.23145253956317902
yhtzAKqRyXw_000694_nonood,calib,normal,0.30401572585105896,0.441424697637558,0.33203133940696716,0.24947185814380646,0.19313499331474304
yhtzAKqRyXw_000694_ood,ood,anomaly,0.2676313817501068,0.4076637923717499,0.2713731825351715,0.20819492638111115,0.1832936555147171
8dI7OolIEXY_003076_nonood,calib,normal,0.03346287086606026,0.06384846568107605,0.03423086553812027,0.021548444405198097,0.01422370970249176
8dI7OolIEXY_003076_ood,ood,anomaly,0.33539727330207825,0.43736588954925537,0.32496896386146545,0.2868707776069641,0.29238346219062805
RASKiMoxhOE_005633_nonood,calib,normal,0.14656637609004974,0.2531243860721588,0.1517259031534195,0.10654805600643158,0.0748671293258667
RASKiMoxhOE_005633_ood,ood,anomaly,0.15898093581199646,0.2835983335971832,0.15921592712402344,0.10546080023050308,0.0876486524939537
3tEZvtQZ18Q_000073_nonood,heldout,normal,0.27391815185546875,0.4133530855178833,0.2955866754055023,0.22370177507400513,0.1630309671163559
3tEZvtQZ18Q_000073_ood,ood,anomaly,0.4406657814979553,0.5551044940948486,0.4600764811038971,0.4113556444644928,0.33612653613090515
